,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
328,0.008597135543823242,0.0004911543557615905,0.1151230812072754,0.006666679277591555,kd_tree,euclidean,37,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 37, 'weights': 'uniform'}",0.9614512811794784,0.9732772327723278,0.9687796877968781,0.9587084908995112,0.9576063613384289,0.9639654760561609,0.006070962968121379,441
329,0.008213567733764648,0.000411877363600285,0.11738982200622558,0.004030041829142814,kd_tree,euclidean,37,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 37, 'weights': 'distance'}",0.9624946249462495,0.9751947519475197,0.9689063557302241,0.9588218718528448,0.9580657209361265,0.96469759674745,0.006500233207056496,413
330,0.00859384536743164,0.0004869719036020998,0.12080607414245606,0.005526373500226271,kd_tree,euclidean,40,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 40, 'weights': 'uniform'}",0.9606046060460605,0.9747672476724767,0.9707205405387387,0.9598256267632406,0.9570369555213191,0.9645919130918976,0.006881810127300547,425
331,0.008796787261962891,0.0007439238666351067,0.11780409812927246,0.0045330971382223865,kd_tree,euclidean,40,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 40, 'weights': 'distance'}",0.961942952762861,0.976606432730994,0.9706030393637268,0.9598314625476033,0.9575313298251933,0.9653040300581981,0.007176199760913638,389
332,0.00921788215637207,0.000740002579537477,0.1272397518157959,0.0024576481634943042,kd_tree,euclidean,43,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 43, 'weights': 'uniform'}",0.9593304266375997,0.9758339250059167,0.9739289059557263,0.9613145854592261,0.9564000213422972,0.9653625420032225,0.007951637263944029,381
333,0.008598852157592773,0.0008202207814406386,0.1284097194671631,0.004817704552403418,kd_tree,euclidean,43,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 43, 'weights': 'distance'}",0.9611496114961149,0.9776189428560952,0.9734055673890073,0.961037802543735,0.9569360798201911,0.9660306501631488,0.008001872436530923,361
334,0.008415603637695312,0.0008138191750961799,0.12678279876708984,0.0036727896761140446,kd_tree,euclidean,46,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 46, 'weights': 'uniform'}",0.960429604296043,0.9755622556225562,0.9735105684390177,0.9609694404983427,0.9575354982425952,0.9656024194085434,0.0074167867625259355,373
335,0.008202600479125976,0.0007530403382383043,0.12950968742370605,0.0035168591693060026,kd_tree,euclidean,46,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 46, 'weights': 'distance'}",0.9624462911295779,0.977193105264386,0.9731430647639812,0.9607551838438811,0.9579114894922534,0.9662908634018674,0.007502723490611569,337
336,0.007996177673339844,0.00060952698246136,0.13284687995910643,0.006790919702529251,kd_tree,euclidean,49,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 49, 'weights': 'uniform'}",0.9593329266625998,0.9771106044393778,0.9747514141808085,0.9603458452550071,0.956830202018181,0.9656752543369974,0.008485522963193142,369
337,0.007989263534545899,1.3642543596075186e-05,0.13140387535095216,0.005874160070563249,kd_tree,euclidean,49,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 49, 'weights': 'distance'}",0.9617837845045116,0.9786447864478645,0.9742114087807545,0.9602933231957422,0.957378765748281,0.9664635500491107,0.008377641757331251,325
338,0.008210515975952149,0.00040639862258019614,0.14699745178222656,0.022326833011596704,kd_tree,euclidean,52,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 52, 'weights': 'uniform'}",0.9618546185461855,0.9780139468061347,0.974386410530772,0.9597405910482403,0.9579214936940181,0.9663845374129721,0.008192256210045733,329
339,0.008190774917602539,0.0004111850231810481,0.13660955429077148,0.006705792384334063,kd_tree,euclidean,52,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 52, 'weights': 'distance'}",0.9639713063797305,0.979439794397944,0.9739714063807304,0.9598214583458385,0.9584408785023044,0.9671301604574785,0.008212564327383994,265
340,0.008397293090820313,0.0007989648472656934,0.14099459648132323,0.006780880333366213,kd_tree,euclidean,55,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 55, 'weights': 'uniform'}",0.9609704430377637,0.9781156144894783,0.9739222392223922,0.9626434769269759,0.9572853931984766,0.9665884201884438,0.008004265857412578,309
341,0.00800023078918457,0.000634597860888842,0.1395244598388672,0.006003647344565726,kd_tree,euclidean,55,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 55, 'weights': 'distance'}",0.9634313009796764,0.9795164618312849,0.9736472364723647,0.9624592328778087,0.9579440031479888,0.9674007195536745,0.007942528973543013,237
342,0.0083984375,0.00080007936267716,0.14260268211364746,0.004502499270683499,kd_tree,euclidean,58,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 58, 'weights': 'uniform'}",0.9599612662793295,0.9782297822978231,0.9735472354723548,0.9620924121464349,0.9574629677798009,0.9662596984574942,0.00813417596579079,341
343,0.008400201797485352,0.0004948676126041291,0.14493346214294434,0.008146170367699762,kd_tree,euclidean,58,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 58, 'weights': 'distance'}",0.9628446284462845,0.9798081314146476,0.9733889005556723,0.9621090858160428,0.95822078606348,0.9672753657411326,0.00803443123119347,253
344,0.00799698829650879,0.0009034977472633781,0.1478041648864746,0.0059934937626449315,kd_tree,euclidean,61,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 61, 'weights': 'uniform'}",0.9595537622042887,0.9778156114894483,0.9747047470474703,0.9619090017807479,0.9567568378719062,0.9661490075108297,0.008473629939401425,353
345,0.008604049682617188,0.0008116495002426287,0.14626116752624513,0.005983095073840256,kd_tree,euclidean,61,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 61, 'weights': 'distance'}",0.9629396293962941,0.9795381287146205,0.9743680770141034,0.9622241341363372,0.9576622181316152,0.967347540549643,0.008214479484118999,245
