,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,0.09960246086120605,0.05084877440465908,0.009596633911132812,0.009344372144358438,1e-05,800,sag,"{'C': 1e-05, 'max_iter': 800, 'solver': 'sag'}",0.959459594595946,0.9689513561802284,0.9660896608966091,0.95693357876975,0.9598448014832897,0.9622563745020176,0.004505309808275599,342
19,0.03959774971008301,0.006053590941866523,0.0032034873962402343,0.0024028541899058027,1e-05,800,saga,"{'C': 1e-05, 'max_iter': 800, 'solver': 'saga'}",0.959459594595946,0.9689513561802284,0.9660913275799424,0.95693357876975,0.9598448014832897,0.9622567078883507,0.00450559350625835,339
20,0.04540085792541504,0.004409943330160423,0.002799510955810547,0.0004010260033817619,1e-05,1000,newton-cg,"{'C': 1e-05, 'max_iter': 1000, 'solver': 'newton-cg'}",0.959459594595946,0.9689496894968951,0.9660913275799424,0.95693357876975,0.9598448014832897,0.9622563745020176,0.004505098165373173,342
21,0.02120485305786133,0.004494838373410498,0.002195596694946289,0.0003943467803196262,1e-05,1000,lbfgs,"{'C': 1e-05, 'max_iter': 1000, 'solver': 'lbfgs'}",0.9594579279126124,0.9689513561802284,0.9660913275799424,0.9569352461367109,0.9598431341163288,0.9622563745020175,0.004505585227464514,349
22,0.03339791297912598,0.004127703183536007,0.001801300048828125,0.00039997154835203836,1e-05,1000,sag,"{'C': 1e-05, 'max_iter': 1000, 'solver': 'sag'}",0.9594562612292789,0.968953022863562,0.9660896608966091,0.9569302440358285,0.9598448014832897,0.9622553743179607,0.004507007054548329,359
23,0.04159731864929199,0.016182637474857802,0.002001523971557617,6.217195897295617e-07,1e-05,1000,saga,"{'C': 1e-05, 'max_iter': 1000, 'solver': 'saga'}",0.959459594595946,0.9689496894968951,0.9660896608966091,0.95693357876975,0.9598448014832897,0.9622560411156844,0.0045048144115227146,358
24,0.03460116386413574,0.0037188664765155865,0.0032033920288085938,0.001471618944416616,3.727593720314938e-05,100,newton-cg,"{'C': 3.727593720314938e-05, 'max_iter': 100, 'solver': 'newton-cg'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
25,0.01580014228820801,0.0033100821928353278,0.002599668502807617,0.0012005809851659507,3.727593720314938e-05,100,lbfgs,"{'C': 3.727593720314938e-05, 'max_iter': 100, 'solver': 'lbfgs'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
26,0.045000982284545896,0.00481978723995008,0.004402589797973633,0.0017397184861981214,3.727593720314938e-05,100,sag,"{'C': 3.727593720314938e-05, 'max_iter': 100, 'solver': 'sag'}",0.9597062637293038,0.969126357930246,0.966279662796628,0.9572503784923001,0.9600949065274081,0.9624920828993321,0.004457454464880681,336
27,0.05079951286315918,0.007758384492376962,0.0029979705810546874,0.0010962426491168283,3.727593720314938e-05,100,saga,"{'C': 3.727593720314938e-05, 'max_iter': 100, 'solver': 'saga'}",0.9597062637293038,0.969126357930246,0.966282996163295,0.9572503784923001,0.9600949065274081,0.9624927496719985,0.004458021197122249,334
28,0.055002880096435544,0.005933316938948686,0.0032000064849853514,0.0019428430465531208,3.727593720314938e-05,200,newton-cg,"{'C': 3.727593720314938e-05, 'max_iter': 200, 'solver': 'newton-cg'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
29,0.015201139450073241,0.003971119679883371,0.0035991668701171875,0.001356374926122441,3.727593720314938e-05,200,lbfgs,"{'C': 3.727593720314938e-05, 'max_iter': 200, 'solver': 'lbfgs'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
30,0.06719961166381835,0.017269364729625186,0.00319976806640625,0.0024012570489299412,3.727593720314938e-05,200,sag,"{'C': 3.727593720314938e-05, 'max_iter': 200, 'solver': 'sag'}",0.9597062637293038,0.969126357930246,0.966282996163295,0.9572520458592609,0.9600949065274081,0.9624930830708603,0.0044576291722803855,320
31,0.04039754867553711,0.010308969985617138,0.0020017623901367188,1.42254198934329e-06,3.727593720314938e-05,200,saga,"{'C': 3.727593720314938e-05, 'max_iter': 200, 'solver': 'saga'}",0.9597062637293038,0.969126357930246,0.966282996163295,0.9572537132262217,0.9600949065274081,0.9624934164697223,0.004457237212739083,314
32,0.04579877853393555,0.009171168006823147,0.0021973133087158205,0.0007482539929807658,3.727593720314938e-05,400,newton-cg,"{'C': 3.727593720314938e-05, 'max_iter': 400, 'solver': 'newton-cg'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
33,0.015000391006469726,0.0014137758276356438,0.0022003650665283203,0.00040006964367337715,3.727593720314938e-05,400,lbfgs,"{'C': 3.727593720314938e-05, 'max_iter': 400, 'solver': 'lbfgs'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
34,0.04010157585144043,0.008691247739283623,0.0026018619537353516,0.0004889137438889603,3.727593720314938e-05,400,sag,"{'C': 3.727593720314938e-05, 'max_iter': 400, 'solver': 'sag'}",0.9597062637293038,0.9691246912469125,0.9662813294799615,0.9572537132262217,0.9600949065274081,0.9624927496970559,0.004456457649873777,321
35,0.05919690132141113,0.02953817583032601,0.004205179214477539,0.0026460344896404924,3.727593720314938e-05,400,saga,"{'C': 3.727593720314938e-05, 'max_iter': 400, 'solver': 'saga'}",0.9597062637293038,0.969126357930246,0.966279662796628,0.9572553805931825,0.9600949065274081,0.9624930830959176,0.004456278586385124,316
36,0.04620065689086914,0.021813934766335776,0.0027988910675048827,0.0009792976614249602,3.727593720314938e-05,600,newton-cg,"{'C': 3.727593720314938e-05, 'max_iter': 600, 'solver': 'newton-cg'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
37,0.01899724006652832,0.005549570535588776,0.0030010700225830077,0.0008933045177609423,3.727593720314938e-05,600,lbfgs,"{'C': 3.727593720314938e-05, 'max_iter': 600, 'solver': 'lbfgs'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
38,0.035999202728271486,0.004097959914760925,0.002401447296142578,0.0007996101144493997,3.727593720314938e-05,600,sag,"{'C': 3.727593720314938e-05, 'max_iter': 600, 'solver': 'sag'}",0.9597062637293038,0.969126357930246,0.966279662796628,0.9572553805931825,0.9600949065274081,0.9624930830959176,0.004456278586385124,316
39,0.043997764587402344,0.00916613136969089,0.0020031452178955076,3.051012663468626e-06,3.727593720314938e-05,600,saga,"{'C': 3.727593720314938e-05, 'max_iter': 600, 'solver': 'saga'}",0.9597062637293038,0.969126357930246,0.966279662796628,0.9572520458592609,0.9600949065274081,0.9624924162981939,0.004457062440067565,335
